,year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
179,1987,84,Heat Of The Night,Bryan Adams,0.067,0.112,0.822,-0.4788,2.1,96.18,5.6000000000000005,194.4,18,2,168,18,rock,0.486,0.853,4,-11.836,0.0,0.0297,0.257,0.000824,0.355,0.726,173.85,audio_features,2xEhTQcmrRNaxfUOvSAgXo,spotify:track:2xEhTQcmrRNaxfUOvSAgXo,https://api.spotify.com/v1/tracks/2xEhTQcmrRNaxfUOvSAgXo,https://api.spotify.com/v1/audio-analysis/2xEhTQcmrRNaxfUOvSAgXo,307000.0,4.0
180,1987,86,Brilliant Disguise,Bruce Springsteen,0.2,0.085,0.715,0.9873,-0.7,108.7,4.0,315.0,24,14,277,48,"folk, rock",0.703,0.726,9,-12.438,1.0,0.029,0.152,1.45e-06,0.0319,0.949,126.353,audio_features,0nqbZ17t9v52SCemAm1QP0,spotify:track:0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/tracks/0nqbZ17t9v52SCemAm1QP0,https://api.spotify.com/v1/audio-analysis/0nqbZ17t9v52SCemAm1QP0,254840.0,4.0
181,1987,87,Just To See Her,Smokey Robinson,0.1,0.023,0.877,0.9696,-0.7,108.7,4.0,354.6,16,31,311,58,"hip-hop/rnb, soul",0.821,0.379,4,-15.489,0.0,0.0334,0.153,0.0,0.0839,0.914,109.123,audio_features,7LOYcC6phKAVOckgmVZJJT,spotify:track:7LOYcC6phKAVOckgmVZJJT,https://api.spotify.com/v1/tracks/7LOYcC6phKAVOckgmVZJJT,https://api.spotify.com/v1/audio-analysis/7LOYcC6phKAVOckgmVZJJT,244027.0,4.0
182,1987,89,Respect Yourself,Bruce Willis,0.256,0.024,0.72,0.995,2.1,90.77,4.4,277.2,16,17,213,35,,0.731,0.591,7,-11.804,0.0,0.0343,0.064,0.00014,0.347,0.578,118.59,audio_features,0kCZaMtxJtEGTSyMllPTNn,spotify:track:0kCZaMtxJtEGTSyMllPTNn,https://api.spotify.com/v1/tracks/0kCZaMtxJtEGTSyMllPTNn,https://api.spotify.com/v1/audio-analysis/0kCZaMtxJtEGTSyMllPTNn,233160.0,4.0
183,1987,91,Victory,Kool and The Gang,0.233,0.03,0.737,0.9943,2.5,84.34,3.6,310.5,24,22,228,47,disco,0.809,0.571,3,-16.434,0.0,0.0534,0.00594,0.0313,0.0624,0.969,123.075,audio_features,1089tBrasHIE2g91xuy0QV,spotify:track:1089tBrasHIE2g91xuy0QV,https://api.spotify.com/v1/tracks/1089tBrasHIE2g91xuy0QV,https://api.spotify.com/v1/audio-analysis/1089tBrasHIE2g91xuy0QV,278293.0,4.0
184,1987,93,Doing It All For My Baby,Huey Lewis and The News,0.173,0.016,0.811,0.9924,0.9,99.23,4.4,312.3,23,28,270,40,,0.378,0.604,0,-12.381,1.0,0.0322,0.257,0.0,0.238,0.8,91.679,audio_features,4c6KvhVNtJSCgNV6HfFhln,spotify:track:4c6KvhVNtJSCgNV6HfFhln,https://api.spotify.com/v1/tracks/4c6KvhVNtJSCgNV6HfFhln,https://api.spotify.com/v1/audio-analysis/4c6KvhVNtJSCgNV6HfFhln,219867.0,4.0
185,1987,94,Right On Track,Breakfast Club,0.047,0.013,0.94,0.9504,0.9,104.64,5.6000000000000005,570.6,19,45,536,59,,0.763,0.824,1,-10.054,0.0,0.033,0.0613,4.45e-05,0.0226,0.947,116.975,audio_features,3UiuKZWtgXjeAfnfGqIeu0,spotify:track:3UiuKZWtgXjeAfnfGqIeu0,https://api.spotify.com/v1/tracks/3UiuKZWtgXjeAfnfGqIeu0,https://api.spotify.com/v1/audio-analysis/3UiuKZWtgXjeAfnfGqIeu0,256947.0,4.0
186,1987,95,Ballerina Girl,Lionel Richie,0.238,0.016,0.746,0.9918,1.7,91.78,4.0,229.5,15,11,175,34,"pop, soul",0.388,0.286,0,-13.287,1.0,0.0347,0.781,0.0,0.0647,0.26,200.733,audio_features,2fNx5nTZGjniOMT5FMcTyE,spotify:track:2fNx5nTZGjniOMT5FMcTyE,https://api.spotify.com/v1/tracks/2fNx5nTZGjniOMT5FMcTyE,https://api.spotify.com/v1/audio-analysis/2fNx5nTZGjniOMT5FMcTyE,217827.0,4.0
187,1987,96,Meet Me Half Way,Kenny Loggins,0.098,0.019,0.883,0.8834,2.9,83.32,4.0,173.7,15,14,125,25,"pop, rock",0.635,0.395,4,-13.005,1.0,0.0266,0.0929,0.0,0.27,0.334,117.096,audio_features,5CdX4HXMRxyldTVxXDrzSA,spotify:track:5CdX4HXMRxyldTVxXDrzSA,https://api.spotify.com/v1/tracks/5CdX4HXMRxyldTVxXDrzSA,https://api.spotify.com/v1/audio-analysis/5CdX4HXMRxyldTVxXDrzSA,219533.0,4.0
188,1987,98,(You Gotta) Fight For Your Right,Beastie Boys,0.16,0.175,0.664,0.3392,1.3,98.21,4.800000000000001,181.8,19,18,157,22,"electronic/dance, hip-hop/rnb, rock, religious",0.691,0.838,8,-5.321,1.0,0.0316,0.0447,0.000215,0.112,0.716,133.507,audio_features,2QvIOJ4EIz4MIwWRpKG4mi,spotify:track:2QvIOJ4EIz4MIwWRpKG4mi,https://api.spotify.com/v1/tracks/2QvIOJ4EIz4MIwWRpKG4mi,https://api.spotify.com/v1/audio-analysis/2QvIOJ4EIz4MIwWRpKG4mi,210387.0,4.0
189,1987,100,Love You Down,Ready For The World,0.158,0.05,0.792,0.8912,1.3,98.21,4.800000000000001,81.0,6,4,70,10,,0.717,0.288,4,-12.943,0.0,0.0507,0.261,0.000974,0.0661,0.306,129.401,audio_features,6F0pF9du4C3BFDS0Lu52Mn,spotify:track:6F0pF9du4C3BFDS0Lu52Mn,https://api.spotify.com/v1/tracks/6F0pF9du4C3BFDS0Lu52Mn,https://api.spotify.com/v1/audio-analysis/6F0pF9du4C3BFDS0Lu52Mn,391067.0,4.0
190,1988,1,Faith,George Michael,0.374,0.029,0.597,0.9992,2.1,90.77,4.4,389.7,23,17,303,45,"pop, rock",0.887,0.48,11,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200.0,4.0
191,1988,2,Need You Tonight,INXS,0.08,0.01,0.91,0.9456,0.1,101.26,3.6,296.1,15,33,238,50,"pop, rock",0.801,0.723,10,-4.985,0.0,0.0689,0.0713,0.154,0.0675,0.883,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518.0,4.0
192,1988,3,Got My Mind Set On You,George Harrison,0.032,0.0,0.968,0.9022,-0.3,107.69,4.4,398.7,8,53,373,61,"electronic/dance, folk, pop, rock",0.759,0.85,4,-7.156,1.0,0.0418,0.456,1.72e-06,0.488,0.963,149.211,audio_features,1ukHtC2BBs51jmSGaxoEeL,spotify:track:1ukHtC2BBs51jmSGaxoEeL,https://api.spotify.com/v1/tracks/1ukHtC2BBs51jmSGaxoEeL,https://api.spotify.com/v1/audio-analysis/1ukHtC2BBs51jmSGaxoEeL,234653.0,4.0
193,1988,4,Never Gonna Give You Up,Rick Astley,0.033,0.156,0.811,-0.9951,2.1,90.77,4.4,475.2,12,51,369,60,pop,0.721,0.939,8,-11.823,1.0,0.0376,0.115,3.79e-05,0.108,0.914,113.309,audio_features,4cOdK2wGLETKBW3PvgPWqT,spotify:track:4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/tracks/4cOdK2wGLETKBW3PvgPWqT,https://api.spotify.com/v1/audio-analysis/4cOdK2wGLETKBW3PvgPWqT,213573.0,4.0
194,1988,6,So Emotional,Whitney Houston,0.306,0.063,0.632,0.9984,2.1,90.77,4.4,462.6,17,35,361,54,pop,0.698,0.791,11,-10.012,0.0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,audio_features,4l2Edgdj4vla02GCh7YyAv,spotify:track:4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/tracks/4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/audio-analysis/4l2Edgdj4vla02GCh7YyAv,276667.0,4.0
195,1988,7,Heaven Is A Place On Earth,Belinda Carlisle,0.305,0.012,0.683,0.9987,0.9,99.23,4.4,377.1,16,36,310,45,pop,0.605,0.902,4,-5.804,1.0,0.0385,0.0171,1.31e-06,0.124,0.692,122.866,audio_features,3EvpaRZkKWxsgDIO2zMH7g,spotify:track:3EvpaRZkKWxsgDIO2zMH7g,https://api.spotify.com/v1/tracks/3EvpaRZkKWxsgDIO2zMH7g,https://api.spotify.com/v1/audio-analysis/3EvpaRZkKWxsgDIO2zMH7g,233667.0,4.0
196,1988,9,Hands To Heaven,Breathe,0.245,0.154,0.602,0.9584,2.1,90.77,4.4,191.7,21,11,148,22,,0.543,0.384,8,-15.018,1.0,0.0307,0.242,1.16e-06,0.266,0.407,128.768,audio_features,0LBtQiEVfP4ysLQ43Do8uN,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,https://api.spotify.com/v1/tracks/0LBtQiEVfP4ysLQ43Do8uN,https://api.spotify.com/v1/audio-analysis/0LBtQiEVfP4ysLQ43Do8uN,259507.0,4.0
197,1988,10,Roll With It,Steve Winwood,0.085,0.027,0.888,0.9684,0.1,106.67,4.800000000000001,336.6,16,14,309,43,"pop, rock",0.759,0.645,0,-13.352,1.0,0.0276,0.07,0.0403,0.0986,0.954,117.254,audio_features,2QlPByrmEO9XciNBXCrawR,spotify:track:2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/tracks/2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/audio-analysis/2QlPByrmEO9XciNBXCrawR,320733.0,4.0
198,1988,11,One More Try,George Michael,0.089,0.119,0.792,-0.7381,-0.3,107.69,4.4,326.7,7,19,290,47,"pop, rock",0.551,0.291,5,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,audio_features,5932kbyNt445gDTT2chRUS,spotify:track:5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/tracks/5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/audio-analysis/5932kbyNt445gDTT2chRUS,350667.0,3.0
199,1988,13,Anything For You,Gloria Estefan and Miami Sound Machine,0.116,0.112,0.772,0.0351,0.9,99.23,4.4,294.3,6,14,251,39,"electronic/dance, pop, rock",N,o,n,e,,,,,,,,,,,,,,
200,1988,14,The Flame,Cheap Trick,0.025,0.088,0.887,-0.9647,0.9,99.23,4.4,362.7,22,28,301,45,rock,0.629,0.581,4,-11.856,1.0,0.027,0.513,2.06e-06,0.0755,0.359,97.074,audio_features,528CAH5pTLq86oZ52fHifA,spotify:track:528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/tracks/528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/audio-analysis/528CAH5pTLq86oZ52fHifA,338800.0,4.0
201,1988,15,"Get Outta My Dreams, Get Into My Car",Billy Ocean,0.139,0.0,0.861,0.996,-0.3,107.69,4.4,505.8,20,44,448,65,"disco, pop",0.666,0.91,4,-6.457,1.0,0.0399,0.0874,8.41e-06,0.336,0.919,117.14,audio_features,2D4D3hiOf5U0W6SvJoCQph,spotify:track:2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/tracks/2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/audio-analysis/2D4D3hiOf5U0W6SvJoCQph,284373.0,4.0
202,1988,17,Is This Love,Whitesnake,0.314,0.013,0.673,0.9991,1.3,98.21,4.800000000000001,367.2,14,25,319,44,"blues, rock",0.263,0.759,0,-7.288,1.0,0.0431,0.0555,0.0,0.231,0.429,179.904,audio_features,0IhUdJRoolbYeEMPL59XPm,spotify:track:0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/tracks/0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/audio-analysis/0IhUdJRoolbYeEMPL59XPm,284496.0,4.0
203,1988,19,Pour Some Sugar On Me,Def Leppard,0.214,0.052,0.734,0.9969,2.5,89.75,4.800000000000001,476.1,37,23,375,48,rock,0.267,0.953,1,-4.899,0.0,0.096,0.00211,0.0,0.283,0.568,84.989,audio_features,0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,267307.0,4.0
204,1988,21,Man In The Mirror,Michael Jackson,0.093,0.06,0.847,0.9542,0.9,99.23,4.4,738.9,34,33,613,90,"disco, pop, hip-hop/rnb, rock, soul",0.808,0.812,8,-5.012,1.0,0.0381,0.52,7.91e-05,0.134,0.269,100.331,audio_features,1kiNatIrwDusOZfR29W0LJ,spotify:track:1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/tracks/1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/audio-analysis/1kiNatIrwDusOZfR29W0LJ,318680.0,4.0
205,1988,23,Simply Irresistible,Robert Palmer,0.331,0.089,0.581,0.9983,6.4,63.36,5.2,443.7,37,32,286,33,"pop, rock",0.69,0.841,9,-13.357,1.0,0.0384,0.163,2.78e-06,0.0441,0.716,142.782,audio_features,0bSr5pybJSlgG5OZH441gF,spotify:track:0bSr5pybJSlgG5OZH441gF,https://api.spotify.com/v1/tracks/0bSr5pybJSlgG5OZH441gF,https://api.spotify.com/v1/audio-analysis/0bSr5pybJSlgG5OZH441gF,255093.0,4.0
206,1988,24,Hold On To The Nights,Richard Marx,0.148,0.081,0.77,0.9358,0.9,99.23,4.4,238.5,22,12,195,32,pop,0.353,0.207,0,-14.718,0.0,0.0306,0.656,0.0,0.0874,0.184,144.539,audio_features,3F2YXxSOC9dPmxXdrh6mYl,spotify:track:3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/tracks/3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/audio-analysis/3F2YXxSOC9dPmxXdrh6mYl,316040.0,4.0
207,1988,26,Shattered Dreams,Johnny Hates Jazz,0.189,0.29,0.521,-0.9894,0.5,100.24,4.0,286.2,9,33,239,41,pop,0.655,0.72,10,-9.423,1.0,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,audio_features,5KXKhCfPNS4342ly8tTf6w,spotify:track:5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/tracks/5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/audio-analysis/5KXKhCfPNS4342ly8tTf6w,207347.0,4.0
208,1988,27,Father Figure,George Michael,0.174,0.053,0.773,0.9958,1.7,91.78,4.0,543.6,43,28,434,73,"pop, rock",0.689,0.333,3,-13.288,1.0,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,audio_features,0L0T4tMAaGqLgIVj1MOj9t,spotify:track:0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/tracks/0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/audio-analysis/0L0T4tMAaGqLgIVj1MOj9t,336667.0,4.0
209,1988,29,A Groovy Kind Of Love,Phil Collins,0.183,0.05,0.767,0.9719,-0.7,108.7,4.0,193.5,14,17,169,30,"jazz, pop, rock",0.452,0.306,2,-9.632,1.0,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,audio_features,5OHUTC4EvTbL0DuZQRIGGX,spotify:track:5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/tracks/5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/audio-analysis/5OHUTC4EvTbL0DuZQRIGGX,210733.0,4.0
210,1988,30,Love Bites,Def Leppard,0.275,0.07,0.656,0.9982,0.9,99.23,4.4,384.3,16,26,319,47,rock,0.59,0.743,0,-7.078,0.0,0.0347,0.067,0.00093,0.0847,0.412,129.79,audio_features,3Dfy8YIxq89i84t108TvMi,spotify:track:3Dfy8YIxq89i84t108TvMi,https://api.spotify.com/v1/tracks/3Dfy8YIxq89i84t108TvMi,https://api.spotify.com/v1/audio-analysis/3Dfy8YIxq89i84t108TvMi,346960.0,4.0
211,1988,31,Endless Summer Nights,Richard Marx,0.091,0.012,0.897,0.943,1.7,97.2,5.2,259.2,24,7,208,25,pop,0.582,0.467,10,-12.597,1.0,0.0391,0.12,0.0,0.298,0.879,165.21,audio_features,2iXH35MhsqO5Ry8a7iptpJ,spotify:track:2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/tracks/2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/audio-analysis/2iXH35MhsqO5Ry8a7iptpJ,270693.0,4.0
212,1988,33,Where Do Broken Hearts Go,Whitney Houston,0.2,0.061,0.739,0.9954,0.5,100.24,4.0,391.5,10,39,337,57,pop,0.462,0.385,2,-12.173,1.0,0.0291,0.635,0.0,0.0682,0.244,61.876,audio_features,7tLtIZclwLWk54PFAyDv5T,spotify:track:7tLtIZclwLWk54PFAyDv5T,https://api.spotify.com/v1/tracks/7tLtIZclwLWk54PFAyDv5T,https://api.spotify.com/v1/audio-analysis/7tLtIZclwLWk54PFAyDv5T,277600.0,4.0
213,1988,34,Angel,Aerosmith,0.241,0.071,0.688,0.9927,2.5,89.75,4.800000000000001,295.2,19,17,226,29,rock,0.239,0.819,3,-3.583,1.0,0.0393,0.304,0.0,0.0855,0.439,171.449,audio_features,3kfXUGIdBNpyr2gBvU3Guj,spotify:track:3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/tracks/3kfXUGIdBNpyr2gBvU3Guj,https://api.spotify.com/v1/audio-analysis/3kfXUGIdBNpyr2gBvU3Guj,308907.0,4.0
214,1988,35,Hazy Shade Of Winter,Bangles,0.112,0.016,0.871,0.9583,1.7,91.78,4.0,249.3,23,26,194,37,"pop, rock",0.497,0.805,5,-9.089,0.0,0.0463,0.0183,0.0,0.0918,0.479,75.251,audio_features,7EmsauPLjAy9XMNELaHBZa,spotify:track:7EmsauPLjAy9XMNELaHBZa,https://api.spotify.com/v1/tracks/7EmsauPLjAy9XMNELaHBZa,https://api.spotify.com/v1/audio-analysis/7EmsauPLjAy9XMNELaHBZa,167133.0,4.0
215,1988,36,The Way You Make Me Feel,Michael Jackson,0.051,0.049,0.9,0.4068,0.5,100.24,4.0,711.9,29,69,579,106,"disco, pop, hip-hop/rnb, rock, soul",0.877,0.854,1,-4.523,1.0,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120.0,4.0
216,1988,39,Red Red Wine,UB40,0.152,0.083,0.765,0.9952,0.9,99.23,4.4,823.5,26,68,709,102,"pop, reggae",0.857,0.468,1,-8.53,1.0,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,audio_features,4uOKFydzAejjSFqYbv1XPt,spotify:track:4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733.0,4.0
217,1988,41,Bad Medicine,Bon Jovi,0.201,0.24,0.559,-0.989,2.9,88.74,5.2,682.2,39,38,521,62,rock,0.555,0.973,9,-3.804,1.0,0.035,0.048,0.0,0.0853,0.805,118.642,audio_features,72hcFp4tYkd3dbNA9dZ3Pv,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv,316707.0,4.0
218,1988,42,Kokomo,Beach Boys,0.104,0.005,0.891,0.9868,2.9,83.32,4.0,452.7,35,35,320,54,"pop, rock",0.682,0.635,0,-10.05,1.0,0.0346,0.00863,0.0,0.137,0.927,115.584,audio_features,5qHYXcVvc9xsFB2uH7GpMN,spotify:track:5qHYXcVvc9xsFB2uH7GpMN,https://api.spotify.com/v1/tracks/5qHYXcVvc9xsFB2uH7GpMN,https://api.spotify.com/v1/audio-analysis/5qHYXcVvc9xsFB2uH7GpMN,217693.0,4.0
219,1988,44,Together Forever,Rick Astley,0.176,0.0,0.824,0.9922,2.1,90.77,4.4,364.5,15,33,279,46,pop,0.702,0.933,2,-11.876,1.0,0.0492,0.0519,0.000128,0.155,0.896,115.114,audio_features,5eFiEFtrq5dLgVHSZANUNl,spotify:track:5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/tracks/5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/audio-analysis/5eFiEFtrq5dLgVHSZANUNl,205533.0,4.0
220,1988,45,Monkey,George Michael,0.199,0.02,0.782,0.998,0.1,106.67,4.800000000000001,511.2,15,44,464,63,"pop, rock",0.683,0.879,1,-9.487,0.0,0.0459,0.0955,0.0828,0.448,0.702,97.062,audio_features,2nzPzkGP9QSZ1lqvXTfyzT,spotify:track:2nzPzkGP9QSZ1lqvXTfyzT,https://api.spotify.com/v1/tracks/2nzPzkGP9QSZ1lqvXTfyzT,https://api.spotify.com/v1/audio-analysis/2nzPzkGP9QSZ1lqvXTfyzT,306120.0,4.0
221,1988,46,Devil Inside,INXS,0.047,0.377,0.576,-0.9992,3.3,76.89,3.2,386.1,21,48,266,70,"pop, rock",0.501,0.784,0,-5.254,1.0,0.0699,0.0028,0.536,0.12,0.61,75.5,audio_features,3m4OWJ3Ovl0pXwT79bw94N,spotify:track:3m4OWJ3Ovl0pXwT79bw94N,https://api.spotify.com/v1/tracks/3m4OWJ3Ovl0pXwT79bw94N,https://api.spotify.com/v1/audio-analysis/3m4OWJ3Ovl0pXwT79bw94N,314608.0,4.0
222,1988,49,The Loco-Motion,Kylie Minogue,0.125,0.0,0.875,0.9889,2.5,89.75,4.800000000000001,443.7,19,31,330,47,"electronic/dance, pop",0.748,0.915,3,-5.23,1.0,0.0376,0.385,0.0585,0.0235,0.763,129.0,audio_features,2pX5qSgxQFwlrkjxph8fxb,spotify:track:2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/tracks/2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/audio-analysis/2pX5qSgxQFwlrkjxph8fxb,193920.0,4.0
223,1988,50,What Have I Done To Deserve This?,Pet Shop Boys,0.044,0.016,0.94,0.9328,1.7,97.2,5.2,838.8,25,48,677,78,"disco, electronic/dance, pop",0.706,0.871,5,-5.672,1.0,0.0329,0.134,0.000602,0.158,0.928,118.082,audio_features,0en6SFmN4eaErErH126wbJ,spotify:track:0en6SFmN4eaErErH126wbJ,https://api.spotify.com/v1/tracks/0en6SFmN4eaErErH126wbJ,https://api.spotify.com/v1/audio-analysis/0en6SFmN4eaErErH126wbJ,263240.0,4.0
224,1988,53,Tell It To My Heart,Taylor Dayne,0.083,0.036,0.881,0.9559,0.5,100.24,4.0,319.5,19,33,277,51,"electronic/dance, pop",0.638,0.988,1,-5.042,1.0,0.0921,0.0302,1.16e-05,0.371,0.723,117.955,audio_features,3YVPpVJvJG2EauXurPA90F,spotify:track:3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/tracks/3YVPpVJvJG2EauXurPA90F,https://api.spotify.com/v1/audio-analysis/3YVPpVJvJG2EauXurPA90F,220880.0,4.0
225,1988,56,Desire,U2,0.375,0.037,0.588,0.9939,4.8,72.83,4.800000000000001,185.4,26,12,127,18,,0.49,0.827,8,-9.481,1.0,0.0482,0.000212,0.00406,0.112,0.626,108.577,audio_features,4D01oA1mGouaAT7fubvKRT,spotify:track:4D01oA1mGouaAT7fubvKRT,https://api.spotify.com/v1/tracks/4D01oA1mGouaAT7fubvKRT,https://api.spotify.com/v1/audio-analysis/4D01oA1mGouaAT7fubvKRT,179360.0,4.0
226,1988,57,I Get Weak,Belinda Carlisle,0.126,0.211,0.663,-0.9728,-0.3,107.69,4.4,328.5,17,27,309,46,pop,0.581,0.797,3,-7.223,1.0,0.0278,0.121,1.55e-06,0.0844,0.321,103.372,audio_features,3FGZL1koITYdeONMpjy9ik,spotify:track:3FGZL1koITYdeONMpjy9ik,https://api.spotify.com/v1/tracks/3FGZL1koITYdeONMpjy9ik,https://api.spotify.com/v1/audio-analysis/3FGZL1koITYdeONMpjy9ik,292427.0,4.0
227,1988,60,Girlfriend,Pebbles,0.136,0.141,0.723,-0.5168,0.1,106.67,4.800000000000001,694.8,32,63,610,77,hip-hop/rnb,0.963,0.822,2,-6.642,1.0,0.106,0.475,0.0,0.17,0.908,118.499,audio_features,38bP8r9yx49g6pdQ90NH1X,spotify:track:38bP8r9yx49g6pdQ90NH1X,https://api.spotify.com/v1/tracks/38bP8r9yx49g6pdQ90NH1X,https://api.spotify.com/v1/audio-analysis/38bP8r9yx49g6pdQ90NH1X,256493.0,4.0
228,1988,61,Dirty Diana,Michael Jackson,0.056,0.285,0.659,-0.9984,0.9,99.23,4.4,473.4,42,42,380,60,"disco, pop, hip-hop/rnb, rock, soul",0.741,0.799,3,-4.56,1.0,0.062,0.239,0.000795,0.421,0.348,131.383,audio_features,6JZYMxvcoeLD4IifJPvDux,spotify:track:6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600.0,4.0
229,1988,63,Mercedes Boy,Pebbles,0.023,0.0,0.977,0.7622,1.3,98.21,4.800000000000001,347.4,11,47,278,38,hip-hop/rnb,0.795,0.333,8,-14.609,1.0,0.0769,0.052,0.0295,0.319,0.967,114.764,audio_features,1ci5FGk5faD2gWyYl995yw,spotify:track:1ci5FGk5faD2gWyYl995yw,https://api.spotify.com/v1/tracks/1ci5FGk5faD2gWyYl995yw,https://api.spotify.com/v1/audio-analysis/1ci5FGk5faD2gWyYl995yw,295893.0,4.0
230,1988,64,Perfect World,Huey Lewis and The News,0.361,0.016,0.623,0.9983,2.9,88.74,5.2,273.6,22,10,216,27,,0.769,0.811,0,-5.609,1.0,0.0303,0.16,0.0,0.166,0.923,110.749,audio_features,0WBHEpJjcLd0tkuoClGboV,spotify:track:0WBHEpJjcLd0tkuoClGboV,https://api.spotify.com/v1/tracks/0WBHEpJjcLd0tkuoClGboV,https://api.spotify.com/v1/audio-analysis/0WBHEpJjcLd0tkuoClGboV,247000.0,4.0
231,1988,65,New Sensation,INXS,0.137,0.074,0.79,0.9427,1.7,91.78,4.0,337.5,23,17,259,49,"pop, rock",0.68,0.967,4,-2.771,1.0,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748,audio_features,2bxY1baYlyXNzmjOkFvqId,spotify:track:2bxY1baYlyXNzmjOkFvqId,https://api.spotify.com/v1/tracks/2bxY1baYlyXNzmjOkFvqId,https://api.spotify.com/v1/audio-analysis/2bxY1baYlyXNzmjOkFvqId,219813.0,4.0
